HDR;EUR/USD;11.05.2014 21:52:00;12.05.2014 09:52:00;m1;1;0.00001
DAT;11.05.2014 23:46:00;1.375660;1.375690;1.375660;1.375690;1.375910;1.375930;1.375910;1.375930;5;5
DAT;11.05.2014 23:47:00;1.375690;1.375750;1.375690;1.375750;1.375930;1.376000;1.375930;1.376000;17;17
DAT;11.05.2014 23:48:00;1.375750;1.375830;1.375750;1.375820;1.376000;1.376090;1.376000;1.376060;48;48
DAT;11.05.2014 23:49:00;1.375820;1.375840;1.375820;1.375820;1.376060;1.376070;1.376060;1.376070;13;13
DAT;11.05.2014 23:50:00;1.375820;1.375890;1.375820;1.375880;1.376070;1.376130;1.376060;1.376120;19;19
DAT;11.05.2014 23:51:00;1.375880;1.375910;1.375850;1.375850;1.376120;1.376140;1.376080;1.376100;75;75
DAT;11.05.2014 23:52:00;1.375850;1.375850;1.375760;1.375820;1.376100;1.376100;1.375990;1.376070;63;63
DAT;11.05.2014 23:53:00;1.375820;1.375820;1.375710;1.375710;1.376070;1.376070;1.375950;1.375960;47;47
DAT;11.05.2014 23:54:00;1.375710;1.375710;1.375630;1.375650;1.375960;1.375960;1.375870;1.375890;36;36
DAT;11.05.2014 23:55:00;1.375650;1.375700;1.375600;1.375660;1.375890;1.375940;1.375840;1.375900;53;53
DAT;11.05.2014 23:56:00;1.375660;1.375700;1.375660;1.375700;1.375900;1.375950;1.375900;1.375930;24;24
DAT;11.05.2014 23:57:00;1.375700;1.375710;1.375700;1.375710;1.375930;1.375960;1.375930;1.375960;5;5
DAT;11.05.2014 23:58:00;1.375710;1.375710;1.375650;1.375660;1.375960;1.375960;1.375890;1.375900;15;15
DAT;11.05.2014 23:59:00;1.375660;1.375690;1.375660;1.375680;1.375900;1.375930;1.375900;1.375920;9;9
DAT;12.05.2014 00:00:00;1.375680;1.375680;1.375650;1.375650;1.375920;1.375930;1.375900;1.375900;10;10
DAT;12.05.2014 00:01:00;1.375650;1.375720;1.375600;1.375720;1.375900;1.375950;1.375840;1.375950;30;30
DAT;12.05.2014 00:02:00;1.375720;1.375740;1.375720;1.375740;1.375950;1.375970;1.375950;1.375970;4;4
DAT;12.05.2014 00:03:00;1.375740;1.375740;1.375720;1.375720;1.375970;1.375970;1.375950;1.375960;9;9
DAT;12.05.2014 00:04:00;1.375720;1.375720;1.375710;1.375710;1.375960;1.375960;1.375950;1.375950;4;4
DAT;12.05.2014 00:05:00;1.375710;1.375770;1.375710;1.375770;1.375950;1.376020;1.375950;1.375990;20;20
DAT;12.05.2014 00:06:00;1.375770;1.375810;1.375760;1.375770;1.375990;1.376050;1.375990;1.376020;31;31
DAT;12.05.2014 00:07:00;1.375770;1.375810;1.375770;1.375800;1.376020;1.376060;1.376010;1.376040;15;15
DAT;12.05.2014 00:08:00;1.375800;1.375820;1.375790;1.375820;1.376040;1.376050;1.376040;1.376050;10;10
DAT;12.05.2014 00:09:00;1.375820;1.375820;1.375770;1.375770;1.376050;1.376050;1.376000;1.376010;7;7
DAT;12.05.2014 00:10:00;1.375770;1.375770;1.375770;1.375770;1.376010;1.376020;1.376010;1.376020;1;1
DAT;12.05.2014 00:11:00;1.375770;1.375950;1.375770;1.375920;1.376020;1.376200;1.376020;1.376160;136;136
DAT;12.05.2014 00:12:00;1.375920;1.376020;1.375900;1.376020;1.376160;1.376270;1.376140;1.376260;135;135
DAT;12.05.2014 00:13:00;1.376020;1.376090;1.376010;1.376030;1.376260;1.376310;1.376260;1.376260;80;80
